词语,情感分类,强度
隆,喜欢,5.6127717815687
隆重,喜欢,7.826475151813857
陋,喜欢,2.0836817140867963
炉火纯青,喜欢,7.617283558049282
露骨,喜欢,0.668249250595927
路不拾遗,喜欢,4.412491064695751
路人皆知,喜欢,5.399854267259358
履险如夷,喜欢,3.14038534007393
率,喜欢,3.3539868465884144
率真,喜欢,2.3153530741375263
率直,喜欢,4.085364504743326
绿色,喜欢,4.71340562028858
略,喜欢,5.702178334542965
锣鼓喧天,喜欢,5.982794232338909
落落大方,喜欢,7.025920685158993
落拓不羁,喜欢,8.5696356429461
麻利,喜欢,5.897573245655816
麻麻亮,喜欢,4.400960361105441
脉脉,喜欢,2.0937463745172358
脉脉含情,喜欢,1.9304729044859985
满口,喜欢,7.1616558681588955
满腔热忱,喜欢,5.180102732893841
满腔热情,喜欢,4.9453106665181945
满腔热血,喜欢,1.301080422053297
满园春色,喜欢,1.657147877170945
曼,喜欢,3.5395518291009043
曼妙,喜欢,2.4077103433062357
慢条斯理,喜欢,3.8514308470544614
莽莽,喜欢,5.367895752324261
茂,喜欢,3.098435146882988
茂密,喜欢,5.703291366728154
茂盛,喜欢,4.750592536373562
冒尖,喜欢,0.7632804174856402
没错儿,喜欢,3.9887913876892496
没的说,喜欢,3.49532533576491
没分开,喜欢,2.4001768710668703
没弄脏,喜欢,2.909331060603744
没说的,喜欢,2.7144400488169453
没有搀杂,喜欢,5.786198495348998
没有负担,喜欢,4.246733737130495
没有说的,喜欢,4.269735205809521
没有拖累,喜欢,8.581373362132807
没有阻碍,喜欢,4.227351882721298
眉清目秀,喜欢,5.038964414510562
美,喜欢,3.228009475988342
美不胜收,喜欢,4.7254851399365805
美观,喜欢,3.771409215323288
美丽,喜欢,3.783085142508659
美轮美奂,喜欢,1.431716116222967
美满,喜欢,2.6545761272753703
美貌,喜欢,1.1855173262915688
美妙,喜欢,2.6860333371656213
美味,喜欢,5.991048634171621
美味可口,喜欢,6.098478156652426
媚人,喜欢,4.162385514624195
迷人,喜欢,4.037616241842333
弥足珍贵,喜欢,1.3160861476943189
蜜,喜欢,3.618417448774466
密,喜欢,4.513873471493272
密切,喜欢,5.284440548931531
绵和,喜欢,6.969437461729578
绵密,喜欢,2.5826368867572658
绵甜,喜欢,4.297995906721242
免费,喜欢,2.0171471523134383
免票,喜欢,4.809183981172168
面善,喜欢,3.4990637316146804
面熟,喜欢,4.892767758365559
妙,喜欢,2.9036584209149874
妙不可言,喜欢,3.510553150872402
妙趣横生,喜欢,4.5344719124472705
民主,喜欢,4.0738536203453535
敏,喜欢,4.358656110769933
敏慧,喜欢,2.0295673531029044
敏捷,喜欢,4.271867902863332
敏锐,喜欢,4.42554343076481
敏悟,喜欢,3.2447035660566366
明,喜欢,4.255514885655204
明白,喜欢,6.507536586405164
明白了当,喜欢,2.9496820312180123
明白无误,喜欢,3.8727227170759
明摆着,喜欢,1.6669360291884479
明灿灿,喜欢,5.97266218739057
明畅,喜欢,2.6688104050708015
明澈,喜欢,0.8222323965046567
明处,喜欢,3.6331537977983404
明窗净几,喜欢,6.1084921671124395
明达,喜欢,2.6749997346922694
明晃晃,喜欢,3.2517313307452094
明慧,喜欢,-0.039584655562523885
明火执仗,喜欢,3.9818110805615325
明净,喜欢,3.339818534036441
明快,喜欢,7.709102217359992
明快生动,喜欢,4.38819369677094
明朗,喜欢,2.3458757913488393
明朗朗,喜欢,5.5789849018411
明理,喜欢,4.525433874287761
明丽,喜欢,1.812667403355789
明亮,喜欢,0.8622358708972868
明亮亮,喜欢,3.0155252711897704
明了,喜欢,5.067255509001793
明码,喜欢,5.423669332814364
明媚,喜欢,1.4994766311013161
明面,喜欢,1.120249245020846
明面上,喜欢,2.189100108606058
明明,喜欢,6.468132253767235
明明白白,喜欢,3.541319734749433
明目张胆,喜欢,5.72557017863716
明确,喜欢,3.83221762268694
明人不做暗事,喜欢,1.0587028418118862
明文,喜欢,5.519778890890512
明晰,喜欢,2.7287356594061243
明细,喜欢,5.645629790135346
明显,喜欢,0.525828972755308
明艳,喜欢,3.5295534318393162
明智,喜欢,5.133131603211824
明睿,喜欢,5.3500573867393015
名,喜欢,1.331559573993467
名不虚传,喜欢,4.9253376233291215
名垂千古,喜欢,2.786217869573542
名垂青史,喜欢,3.333311884215883
名副其实,喜欢,3.930955169689167
名贵,喜欢,3.716583573015794
名牌,喜欢,5.309630730337664
名声大,喜欢,2.0498975337807295
名声大振,喜欢,7.3401245808486255
名实相符,喜欢,5.124597883356212
名特优,喜欢,8.606632500675605
名特优新,喜欢,2.229804969888967
名誉,喜欢,6.122480474676565
名正言顺,喜欢,3.6653255414952968
摩登,喜欢,3.8565890543631838
莫测高深,喜欢,3.6269886981346295
目光炯炯,喜欢,4.43883428461638
目光如炬,喜欢,1.489991139005971
目光远大,喜欢,8.651401224613718
目光灼灼,喜欢,3.1836270964930655
目无全牛,喜欢,5.275509374643787
睦,喜欢,4.553062874090035
穆,喜欢,3.8222384961402307
拿手,喜欢,8.033495183090594
耐穿,喜欢,-0.3686942207955797
耐久,喜欢,8.019942016518112
耐人寻味,喜欢,0.7055130862737027
耐用,喜欢,8.478537858524351
难能可贵,喜欢,2.243027104540015
内敛,喜欢,4.482220107995024
内向,喜欢,5.101570641186344
内向型,喜欢,7.073728720208526
内行,喜欢,2.8989053607649593
内秀,喜欢,2.9958666701915013
能,喜欢,4.442636862758812
能动,喜欢,4.859714881312858
能干,喜欢,4.19972588109206
腻,喜欢,3.0014052238905484
蔫不出溜,喜欢,2.5222911443189817
蔫不溜,喜欢,8.048002404179929
蔫不悄儿,喜欢,6.515719412949477
蔫不声,喜欢,5.06905930702419
蔫不唧儿,喜欢,3.5601683370513877
年富力强,喜欢,3.689900575552214
年高德劭,喜欢,3.464449543172105
鸟语花香,喜欢,6.300712994495124
凝,喜欢,4.080136221167933
凝神,喜欢,4.169980550307517
凝重,喜欢,7.767549326048672
宁,喜欢,6.677223119776185
宁静,喜欢,3.0070955769194643
浓丽,喜欢,0.590647717240278
浓香,喜欢,4.536859879501099
浓艳,喜欢,2.9171315793588297
怕事,喜欢,3.468684369090546
排场,喜欢,3.034831654193059
排列有序,喜欢,4.732267051893719
排列整齐,喜欢,3.8518713813946044
判断正确,喜欢,5.138281868141235
配得上,喜欢,4.46046980369727
喷喷香,喜欢,3.9443892267413716
喷香,喜欢,6.860589010924093
蓬勃,喜欢,0.20253874002415984
蓬勃向上,喜欢,2.2775385264307424
蓬蓬勃勃,喜欢,4.828356786168494
蓬茸,喜欢,3.535545068989808
披肝沥胆,喜欢,1.2183609310806531
披沥,喜欢,4.545329150126606
芃芃,喜欢,2.807428971621249
皮实,喜欢,3.7268189200583937
偏,喜欢,4.374523733447185
偏偏,喜欢,3.104606425546625
偏要,喜欢,-0.6257650628916807
飘洒,喜欢,-1.0741086541482536
飘逸,喜欢,3.591115225210362
漂亮,喜欢,1.3711388031662595
品学兼优,喜欢,2.326582623788279
平,喜欢,6.971341484098592
平安,喜欢,0.9110906798808145
平安无事,喜欢,5.717719677605199
平板,喜欢,6.752923918939182
平等,喜欢,6.3965701806659165
平等地,喜欢,0.8450441854720285
平等互利,喜欢,3.5003920680209664
平和,喜欢,4.695600663014938
平衡,喜欢,2.4595952020358576
平滑,喜欢,1.9533940959178757
平缓,喜欢,1.0553624843712353
平静,喜欢,6.905226582624517
平平安安,喜欢,4.58468661414572
平平静静,喜欢,5.569550912583145
平实,喜欢,2.989272428806252
平坦,喜欢,6.444773612750277
平稳,喜欢,6.231910167303017
平心静气,喜欢,6.633125591784074
平易,喜欢,3.0841739447928003
平易近人,喜欢,3.6439828812202246
平允,喜欢,5.436240654006679
平展,喜欢,7.9847996360918
平整,喜欢,0.0716505550018165
评价颇高,喜欢,-0.31144691478223585
屏气凝神,喜欢,3.1035025063323713
屏声息气,喜欢,3.898188271239527
屏息静气,喜欢,5.642276446901601
泼悍,喜欢,6.608171828825469
泼辣,喜欢,-0.10314087939692751
颇为重要,喜欢,6.143912025052935
破釜沉舟,喜欢,3.874185436829008
朴,喜欢,3.5304837358255456
朴厚,喜欢,5.110375217943416
朴茂,喜欢,1.054206437075377
朴实,喜欢,4.485262681437071
朴实无华,喜欢,4.9032473844769155
朴素,喜欢,3.825354019350601
朴直,喜欢,3.400146063817651
朴质,喜欢,2.927097802500254
朴拙,喜欢,2.1994157668898007
其乐融融,喜欢,5.526343449476952
其乐无穷,喜欢,6.033190125468835
其实,喜欢,3.037095293125021
奇货可居,喜欢,2.265689809912471
奇妙,喜欢,2.5921780346927945
奇巧,喜欢,5.973341419709332
齐,喜欢,6.213470908013299
齐备,喜欢,2.317324786533466
齐楚,喜欢,6.814690964696101
齐全,喜欢,1.1982942625017738
齐刷刷,喜欢,-1.3435980649892336
齐整,喜欢,2.5372439168308567
旗帜鲜明,喜欢,3.5338761286251623
起眼儿,喜欢,5.758845602510783
器宇不凡,喜欢,6.886532927295089
器宇轩昂,喜欢,3.8283767841289453
气冲霄汉,喜欢,5.593043720605593
气度不凡,喜欢,3.3055411431688455
气度恢宏,喜欢,3.650291290680601
气概不凡,喜欢,4.768866171084965
气贯长虹,喜欢,3.767915565190257
气派,喜欢,4.043919178819679
气魄,喜欢,5.137738375134713
气吞山河,喜欢,0.6560391737109912
气象万千,喜欢,1.037136784587028
气宇轩昂,喜欢,2.8843316262726586
恰,喜欢,2.4888232716159817
恰当,喜欢,6.494428746407232
恰到好处,喜欢,4.275224853365688
恰如其分,喜欢,3.294754516166954
千方百计,喜欢,8.726459587334695
千娇百媚,喜欢,5.727432841548072
千依百顺,喜欢,2.6561240369157835
千真万确,喜欢,3.4420253463236747
千姿百态,喜欢,0.36447020910716477
谦,喜欢,1.305093888520592
谦卑,喜欢,4.160438848931807
谦诚,喜欢,3.5779397764569674
谦恭,喜欢,7.291149924454835
谦和,喜欢,8.727017631997214
谦顺,喜欢,4.331998812607201
谦虚,喜欢,2.056018076351619
谦虚谨慎,喜欢,6.98831036622296
谦逊,喜欢,4.073006068377001
前程似锦,喜欢,7.644130926656974
前程万里,喜欢,1.6016931026731838
前所未见,喜欢,6.436011557818702
前所未闻,喜欢,1.8913370335223694
前所未有,喜欢,2.139923927539952
前卫,喜欢,7.642065043594396
前无古人,喜欢,1.2146922457268858
潜心,喜欢,2.145349550929463
浅,喜欢,5.405751161724385
浅近,喜欢,7.254649293921236
浅显,喜欢,4.539678945076207
浅易,喜欢,7.167905870378027
强,喜欢,2.0921966415564386
强大,喜欢,3.447266122942133
强固,喜欢,6.365974950868209
强悍,喜欢,5.559720943273112
强健,喜欢,6.904232855549734
强势,喜欢,3.490317074496207
强硬,喜欢,4.745406450891663
强有力,喜欢,3.088306228139073
强壮,喜欢,3.5701570812076286
强壮有力,喜欢,1.0838586303633866
抢眼,喜欢,2.211412400354339
悄,喜欢,2.492121925331735
悄没声,喜欢,2.6101351234447145
悄悄,喜欢,5.185438398954192
悄然,喜欢,0.2066794962860432
悄声,喜欢,3.1942388721262693
巧,喜欢,5.192962971690074
巧夺天工,喜欢,0.9865763468359376
巧妙,喜欢,4.61607064818434
俏,喜欢,4.910379417032207
俏丽,喜欢,6.5768724935724485
俏美,喜欢,3.6708263640712095
俏皮,喜欢,3.8949605126777143
切身,喜欢,3.1250564009381825
切题,喜欢,2.3533014759277338
亲切,喜欢,4.077436907853112
亲切友好,喜欢,2.548563989176807
亲善,喜欢,3.589915678776402
亲昵,喜欢,3.465742096197833
勤,喜欢,6.699663751173857
勤奋,喜欢,7.064345743797858
勤恳,喜欢,3.3842824756634062
勤快,喜欢,4.7493074351838125
勤劳,喜欢,6.144576205707781
勤勉,喜欢,4.984524602445088
勤勤恳恳,喜欢,-0.7833468243414812
沁人心脾,喜欢,3.602229048968007
沁入肺腑,喜欢,10.79467093065476
轻,喜欢,1.6593612022131738
轻薄透明,喜欢,2.0309511540267717
轻车熟路,喜欢,4.326821599229618
轻而易举,喜欢,8.83994602725974
轻健,喜欢,5.471935668727502
轻捷,喜欢,0.5623878158116038
轻快,喜欢,4.929103863983847
轻灵,喜欢,4.163852095197877
轻悄悄,喜欢,5.425890590094536
轻巧,喜欢,4.098211749823571
轻轻,喜欢,1.528712931767728
轻轻地,喜欢,3.4504873731398633
轻轻松松,喜欢,5.5424335169772565
轻柔,喜欢,3.5980255124870624
轻手轻脚,喜欢,4.555581807979771
轻松,喜欢,4.2105206480987105
轻易,喜欢,5.2431312467949045
轻盈,喜欢,5.710075617195422
轻悠悠,喜欢,3.297561046496155
倾国倾城,喜欢,5.213506704979706
倾情,喜欢,9.642753696213324
倾心,喜欢,1.215932900858168
清,喜欢,3.8596902863680724
清白,喜欢,8.994645162952914
清彻,喜欢,2.3523505280966575
清澈,喜欢,4.944769638371003
清澈见底,喜欢,4.344074804802223
清楚,喜欢,4.545113180405094
清醇,喜欢,2.456420379370183
清纯,喜欢,3.8757566581422602
清脆,喜欢,1.7917176048164483
清淡,喜欢,5.935902729212291
清洁,喜欢,2.0331546173559927
清洁卫生,喜欢,4.885839133662115
清静,喜欢,7.330330736779415
清净,喜欢,6.461642445337096
清口,喜欢,2.21875237931289
清朗,喜欢,9.135385344044888
清丽,喜欢,3.3637577146717548
清廉,喜欢,3.168855314918331
清亮,喜欢,4.658901468840198
清亮亮,喜欢,4.999215239004758
清凌凌,喜欢,2.5174968845120995
清明,喜欢,3.6749402351779796
清平,喜欢,3.4936334750307183
清切,喜欢,6.083330124027285
清通,喜欢,3.5244009223863295
清婉,喜欢,3.008346987068565
清晰,喜欢,3.2138457529455806
清晰可辨,喜欢,3.8713189170664033
清晰明了,喜欢,3.8074430648613276
清香,喜欢,2.842414051366459
清新,喜欢,3.9283554528546327
清新淡雅,喜欢,5.7060567376044204
清醒,喜欢,1.873300859044937
清秀,喜欢,3.9482032926998345
清雅,喜欢,3.762108393329857
清一色,喜欢,3.486881341591853
清幽,喜欢,0.40867484331335513
清幽幽,喜欢,5.701184504858882
清越,喜欢,2.7803013282176248
清湛,喜欢,5.1860967918465946
清真,喜欢,6.211307138833551
清正,喜欢,3.546086421599541
清馨,喜欢,6.515832805050945
情文并茂,喜欢,6.587427139186741
情意恳挚,喜欢,1.0236891753686335
情真意切,喜欢,1.9564574206702168
秋毫无犯,喜欢,3.4262188424722457
求实,喜欢,3.655257037104785
求真务实,喜欢,3.4716423481621326
求之不得,喜欢,3.656788811659489
曲线美,喜欢,6.231216498142282
趣,喜欢,4.462120684277304
趣味盎然,喜欢,0.45416899667706456
权变,喜欢,7.782452605974666
权威性,喜欢,0.8952801021928396
权宜,喜欢,4.853844687137777
全,喜欢,2.1121096532137362
全能,喜欢,4.584770167800489
全身心,喜欢,-2.2209508809416985
全神贯注,喜欢,9.179038916590553
全始全终,喜欢,2.7308415613203367
全新,喜欢,1.5325455637055625
全心全意,喜欢,3.3086904398464814
全知全能,喜欢,7.842767265924454
拳拳,喜欢,6.107030141382024
确,喜欢,5.258610821645406
确当,喜欢,0.7711245477783262
确定,喜欢,0.1987566062384709
确定不移,喜欢,4.172009318417904
确定性,喜欢,4.948642958492913
确切,喜欢,3.0102241623351826
确切无疑,喜欢,3.6209315294120135
确确实实,喜欢,6.898271268999356
确实,喜欢,4.711734096887408
确实可靠,喜欢,4.048193016788568
确有其事,喜欢,2.5564241421780585
确凿,喜欢,5.429858239858556
确凿无疑,喜欢,6.486459221585147
群威群胆,喜欢,1.386582216738009
群言堂,喜欢,5.577131197831586
饶,喜欢,1.1137705085964975
饶富,喜欢,2.3484259026723686
饶爽,喜欢,6.571152863333337
饶沃,喜欢,4.125299455395546
饶有风趣,喜欢,2.0056348896892437
饶有兴味,喜欢,4.418203587144597
饶有兴致,喜欢,5.285386619697345
饶有余韵,喜欢,2.6548885695561575
扰攘,喜欢,2.3234339142614546
绕圈子,喜欢,10.141924735372726
热,喜欢,5.888474927991274
热诚,喜欢,5.57459770734034
热点,喜欢,4.3626047855672025
热和,喜欢,3.6557466073620946
热乎,喜欢,2.9127638839875605
热火,喜欢,-0.32315706544140443
热火朝天,喜欢,7.7297075592308735
热烈,喜欢,3.4919897414621444
热门,喜欢,1.6712681968436702
热闹,喜欢,4.273965231628127
热切,喜欢,2.94344739489025
热情,喜欢,-0.12079250533809649
热情洋溢,喜欢,4.5724682111686805
热热闹闹,喜欢,4.134648069250742
热心,喜欢,6.708860839206569
热心肠,喜欢,4.863151499026
热血,喜欢,6.327403476002717
仁,喜欢,3.485701165823709
仁爱,喜欢,5.042072861451814
仁慈,喜欢,4.5350460278530464
仁厚,喜欢,2.8050198456589572
仁义,喜欢,1.8734533016069972
仁至义尽,喜欢,3.1098127523870667
人道,喜欢,1.1461727740972307
人给家足,喜欢,5.570790916876452
人和,喜欢,1.4737968013783962
人欢马叫,喜欢,8.396523959215834
人来人往,喜欢,4.036244335945939
人山人海,喜欢,3.9637653641106714
人寿年丰,喜欢,6.502811010006896
韧,喜欢,4.201801380932957
任劳任怨,喜欢,0.04887667427497844
任性,喜欢,5.686448229458779
任意,喜欢,1.747559106173147
认认真真,喜欢,4.693318893027305
认真,喜欢,5.740951295202036
荣,喜欢,0.5177354865845785
荣幸,喜欢,8.893746921949901
融和,喜欢,5.29902181692372
融洽,喜欢,5.1894225315035385
融融,喜欢,7.203002933553484
容人,喜欢,1.888160643517018
容易,喜欢,6.382002506716221
柔,喜欢,-0.0033564274246993264
柔和,喜欢,4.056078485310096
柔滑,喜欢,3.7691617597127283
柔曼,喜欢,2.1447873941760074
柔美,喜欢,1.6662194522998397
柔媚,喜欢,4.102888880703346
柔韧,喜欢,4.262952594592294
柔顺,喜欢,3.355693610481087
柔婉,喜欢,3.787587002864321
柔中有刚,喜欢,3.7898934033592777
肉墩墩,喜欢,6.327617669995982
儒雅,喜欢,7.729412341913868
如初,喜欢,7.32976502996164
如故,喜欢,5.135197416386688
如虎添翼,喜欢,3.764985404182254
如花似锦,喜欢,4.269743477600644
如花似玉,喜欢,3.7289031719350985
如旧,喜欢,5.297464432433206
如雷贯耳,喜欢,6.410994373884957
如期,喜欢,1.4758050345990248
如实,喜欢,7.810530828733224
如数家珍,喜欢,4.36510472658349
如饮醍醐,喜欢,5.0428745900453045
如鱼得水,喜欢,5.3876051575896
入耳,喜欢,5.663051643378267
入画,喜欢,5.353420266799348
入理,喜欢,5.931329767038513
入木三分,喜欢,4.046972148451091
入情入理,喜欢,7.709533014900005
入神,喜欢,4.64529751942912
入时,喜欢,7.2141271388962105
入微,喜欢,2.5294790171704626
入味,喜欢,5.7028437952375794
入眼,喜欢,5.379658387012567
软,喜欢,4.68349720232853
软心肠,喜欢,5.069201596946155
瑞,喜欢,5.196615561793429
锐,喜欢,2.325764045086551
锐利,喜欢,1.5153750695341972
锐敏,喜欢,5.722648899090572
锐意,喜欢,3.058757882639524
润,喜欢,6.0763720787492606
洒脱,喜欢,3.8597155176010873
三思而后行,喜欢,4.278732411399883
三思而行,喜欢,1.576321570089203
三下五除二,喜欢,2.2404942015522877
嗓子好,喜欢,6.938996267486113
森然,喜欢,4.656548125281795
森森,喜欢,5.205382128056604
山明水秀,喜欢,0.891465823559991
山清水秀,喜欢,7.032954235921787
山摇地动,喜欢,3.2175788422560423
闪亮,喜欢,2.7183924171532796
闪闪,喜欢,3.0539043234517087
擅场,喜欢,5.972391147003827
善,喜欢,2.704762995946033
善交际,喜欢,5.542410914211066
善良,喜欢,5.651661255217115
善始善终,喜欢,5.576848610330449
善意,喜欢,5.0376572006290585
赏罚分明,喜欢,1.435845054985069
赏罚严明,喜欢,8.717228245007835
赏心悦目,喜欢,4.928247977426789
上,喜欢,5.765938225481004
上乘,喜欢,4.053127260737622
上等,喜欢,1.4378407525488481
上赶,喜欢,6.098140866227277
上赶着,喜欢,3.247377622362416
上好,喜欢,2.1852578439991728
上劲,喜欢,3.6109233088463033
上镜,喜欢,6.826722279290475
上流,喜欢,2.807445233276595
上品,喜欢,3.691865555296314
上色,喜欢,4.358251272858267
上上,喜欢,5.752827950226723
上相,喜欢,4.0453670153846115
上照,喜欢,-0.37946139550040314
捎带,喜欢,7.226132390971472
韶,喜欢,2.3292276844889113
韶秀,喜欢,5.14205233474072
少不得,喜欢,2.360781339960315
少不了,喜欢,4.472849947950652
设备齐全,喜欢,5.250814619510296
伸缩,喜欢,5.499479247490998
身强力壮,喜欢,6.638451934548392
身强体壮,喜欢,1.9189410490471221
身手不凡,喜欢,6.267617018591798
身体结实,喜欢,4.80556564256205
身心健康,喜欢,5.48217215765885
深,喜欢,0.7036065925019019
深奥,喜欢,6.173117341120193
深藏若虚,喜欢,3.933127326775465
深长,喜欢,3.834781384045657
深沉,喜欢,6.110293944821678
深刻,喜欢,4.370765194984817
深切,喜欢,6.551985854232074
深入浅出,喜欢,4.411471322076684
深入人心,喜欢,1.2781271693600802
深透,喜欢,6.913885844783556
深远,喜欢,4.241888638582673
深湛,喜欢,6.982977743721827
深挚,喜欢,0.9149181221015241
深邃,喜欢,3.8782453826382715
神,喜欢,4.837575685780357
神奥,喜欢,9.30020758305373
神采飞扬,喜欢,3.0724050301073658
神采焕发,喜欢,3.9328964430221367
神采奕奕,喜欢,5.087156857507212
神工鬼斧,喜欢,0.5680881069076302
神妙,喜欢,2.7637240297670904
神气,喜欢,1.4276558468680247
神圣,喜欢,3.707758765499496
神圣不可侵犯,喜欢,2.6482833243183883
神通广大,喜欢,1.6018803507207164
神勇,喜欢,5.512341531764852
审慎,喜欢,4.856745573144568
慎,喜欢,3.5326742237396234
慎重,喜欢,4.227471500938199
声名大噪,喜欢,7.999113249335439
声名大振,喜欢,4.022140923862177
声情并茂,喜欢,2.95943715664024
声势浩大,喜欢,0.9888525110592177
生长完全,喜欢,3.86002555102559
生动,喜欢,7.609279628943844
生动活泼,喜欢,3.1596156244172473
生花妙笔,喜欢,2.130691711772836
生机盎然,喜欢,1.5747327443255412
生机勃勃,喜欢,5.277936450316922
生龙活虎,喜欢,5.9340174821281995
生猛,喜欢,4.215811713239875
生气勃勃,喜欢,4.0548872372628795
生杀予夺,喜欢,3.2346285801097587
生死,喜欢,4.020116953836161
生死不渝,喜欢,1.6910921694870145
生死攸关,喜欢,3.6000398586965705
生意盎然,喜欢,2.8338867882743726
升平,喜欢,4.425575281157696
省俭,喜欢,3.3500113980601256
省力,喜欢,5.016570976460299
省时,喜欢,2.868060042767734
省事,喜欢,3.75013794261158
省心,喜欢,5.4499529095194585
盛,喜欢,2.1143230172886796
盛大,喜欢,0.600096399505774
胜,喜欢,-1.2132248858901447
圣,喜欢,5.0242945490428195
圣洁,喜欢,0.8045767261122259
圣礼,喜欢,3.461292170575761
圣明,喜欢,2.030549584458369
十分重要,喜欢,5.960488883796071
十拿九稳,喜欢,3.861260491014946
十全,喜欢,3.765633161450105
十全十美,喜欢,4.4773035141215125
十足,喜欢,3.7074694114521556
石破天惊,喜欢,0.323480140641641
拾金不昧,喜欢,3.3982670308417147
时尚,喜欢,4.563705472357817
时新,喜欢,5.609929626579929
时兴,喜欢,2.5546778531615235
时髦,喜欢,4.42191616414226
实,喜欢,1.6672295815404543
实诚,喜欢,5.507415460906877
实打实,喜欢,5.057417558066497
实惠,喜欢,1.54183539842656
实际,喜欢,5.032373191242994
实际上,喜欢,2.3600439734964347
实施得力,喜欢,5.398460944679891
实实惠惠,喜欢,3.0684259969935583
实实在在,喜欢,4.919417391885986
实事求是,喜欢,5.6921309039152765
实心,喜欢,2.7067316012773306
实心实意,喜欢,4.707984930020267
实心眼儿,喜欢,9.019968805704616
实意,喜欢,4.775846139071641
实用,喜欢,4.6703509142234925
实在,喜欢,1.5491933773445674
实则,喜欢,5.470488439045088
实至名归,喜欢,4.797461450474567
实质上,喜欢,4.541399987212603
实质性,喜欢,5.070462770771072
识趣,喜欢,7.307411946022814
史诗般,喜欢,2.366907482610369
史无前例,喜欢,5.444175347535393
使人愉快,喜欢,5.386571807687912
使用方便,喜欢,4.1495280999372905
始终不懈,喜欢,4.452505825679494
始终不渝,喜欢,3.81549570775238
始终如一,喜欢,1.9365470739527009
世界级,喜欢,4.907711512688242
事关重大,喜欢,0.31381338100209355
事实上,喜欢,2.026650707625876
事实胜于雄辩,喜欢,5.821122060953115
适,喜欢,4.616048236034757
适当,喜欢,3.57505470613769
适度,喜欢,0.5288870813651276
适逢其会,喜欢,7.125424015863347
适口,喜欢,6.051925077076042
适宜,喜欢,6.453541244655019
适意,喜欢,-0.4209699073091837
适用,喜欢,1.999566396380977
手不释卷,喜欢,0.760019719152329
手脚麻利,喜欢,7.108172858581756
手快,喜欢,7.497167838122086
手巧,喜欢,5.602473871530393
手勤,喜欢,3.8017403916305987
手软,喜欢,6.764153989393282
手松,喜欢,0.7506828675509536
首屈一指,喜欢,6.285748812593831
首要,喜欢,2.895634062668358
守法,喜欢,7.110563601940743
守时,喜欢,5.581014625349052
守时间,喜欢,-0.015929742216240328
受吃,喜欢,3.1966394906559765
受过良好训练,喜欢,2.893228898057144
受看,喜欢,1.660359074965267
受听,喜欢,4.2481545067801685
殊,喜欢,2.773541412721372
舒,喜欢,4.31595285667978
舒畅,喜欢,3.0479836670946603
舒服,喜欢,2.1500647280832847
舒缓,喜欢,4.005107942478833
舒快,喜欢,5.868792319329454
舒适,喜欢,3.164275028448255
舒舒服服,喜欢,1.789031558767486
舒爽,喜欢,5.220153977527052
舒松,喜欢,4.62909883716752
舒坦,喜欢,4.2810733346493794
舒心,喜欢,6.402227975509907
淑,喜欢,2.2836492881957344
熟,喜欢,4.347268455036339
熟练,喜欢,4.688821294417843
熟巧,喜欢,2.16838135198111
熟识,喜欢,4.841349316229288
熟透,喜欢,2.4751346964660956
熟悉,喜欢,3.16973241748645
属实,喜欢,2.237240416046431
树叶茂盛,喜欢,1.4249491924693296
数得上,喜欢,3.92861175437281
数得着,喜欢,4.05847891556032
数一数二,喜欢,1.026150714581004
帅,喜欢,2.5548004475307473
双料,喜欢,2.4764301464551792
双稳态,喜欢,4.467067296690198
爽,喜欢,4.698572891877476
爽口,喜欢,6.199273898808513
爽快,喜欢,5.629982280530894
爽朗,喜欢,2.535827001610242
爽利,喜欢,3.127090256283303
爽目,喜欢,2.9977135176437217
爽气,喜欢,6.658640125494953
爽心悦目,喜欢,1.8904140714340145
爽直,喜欢,6.179467595935957
水滴石穿,喜欢,6.4537566458213025
水灵,喜欢,1.8733115680648522
水灵灵,喜欢,8.889311589450514
水乳交融,喜欢,3.685701706432415
水汪汪,喜欢,5.5999017716675485
水莹莹,喜欢,5.046713372937095
水涔涔,喜欢,5.558163847457337
顺,喜欢,1.026103121553661
顺畅,喜欢,6.7587805899088655
顺当,喜欢,1.773589720780664
顺耳,喜欢,0.8687506646804137
顺口,喜欢,3.226234394280616
顺理成章,喜欢,3.8093175751034147
顺利,喜欢,5.126952899922451
顺势,喜欢,5.365367942828866
顺手,喜欢,2.4937396466578434
顺顺当当,喜欢,1.6625329574302077
顺眼,喜欢,5.1253139836308375
说白了,喜欢,3.2163949979142474
说得通,喜欢,5.628271798969917
说一不二,喜欢,4.464863698669051
硕学,喜欢,3.428897782870437
烁,喜欢,3.641589995800175
烁亮,喜欢,1.337728103378196
斯斯文文,喜欢,0.948470285101966
斯文,喜欢,3.4303999820778275
思路清晰,喜欢,5.436258680391962
丝毫不差,喜欢,3.708631304154339
死得其所,喜欢,1.7416737631543584
死活,喜欢,4.396947912530223
死静,喜欢,1.53399807361548
四平八稳,喜欢,6.321379159585885
似曾相识,喜欢,3.622981735126347
松,喜欢,1.1387350966315228
松动,喜欢,8.095456490941615
松快,喜欢,2.016781498624952
素洁,喜欢,5.468445525558064
素朴,喜欢,2.943499582902935
素雅,喜欢,4.600749779300941
速效,喜欢,-0.7773639380157906
肃静,喜欢,3.963437650883395
肃穆,喜欢,6.599217750089265
肃然,喜欢,5.573283714920471
